FLIGHTID,P_AIRCRAFTTYPE,R_ACODE,S_DEPTIME,S_ARRTIME,P_DEPTIME,P_ARRTIME,R_DEPAP,R_DEPTIME,entry_timestamp,entry_lon,entry_lat,entry_height,entry_time_gap,Time_of_Entry,cluster_closed
CHH7378,B738,3615.0,202508180725,202508180945,202508180725,202508180923,ZSHC,202508180746.0,2025-08-18 09:15:00,117.996985,38.601449,539.0,55.0,30.0,4.0
CHH7381,B738,4510.0,202508181900,202508182245,202508181900,202508182230,ZJHK,202508181911.0,2025-08-18 22:03:00,115.858561,38.711949,539.0,61.0,21.0,3.0
CHH7436,B38M,4560.0,202508182030,202508182300,202508182030,202508182239,ZGHA,202508182040.0,2025-08-18 22:21:00,115.813458,38.672694,539.0,60.0,20.0,3.0
CHH7448,B789,1520.0,202508181930,202508182220,202508181930,202508182147,ZUTF,202508181943.0,2025-08-18 21:23:00,115.834796,38.690463,508.8,60.0,20.0,3.0
CHH7478,B738,5046.0,202508180825,202508181040,202508180825,202508181022,ZSHC,202508180837.0,2025-08-18 10:06:00,117.983019,38.607301,539.0,60.0,26.0,4.0
CHH7481,B38M,4520.0,202508181100,202508181450,202508181100,202508181423,ZJHK,202508181109.0,2025-08-18 13:55:00,115.819833,38.674861,539.0,60.0,19.0,3.0
CHH7492,B738,5677.0,202508182045,202508182340,202508182045,202508182317,ZSAM,202508182100.0,2025-08-18 23:04:00,116.393792,38.706875,539.0,60.0,19.0,3.0
CHH7536,B738,4552.0,202508182130,202508190005,202508182130,202508182342,ZGHA,202508182141.0,2025-08-18 23:19:00,115.813019,38.667574,539.0,60.0,21.0,3.0
CHH754,A333,4.0,202508181915,202508190520,202508181915,202508190448,EGCC,202508181933.0,2025-08-19 04:58:00,116.113297,40.426052,305.8,61.0,13.0,2.0
CHH7548,B738,7445.0,202508182030,202508182320,202508182030,202508182301,ZUTF,202508182053.0,2025-08-18 22:51:00,115.585,39.195,473.0,57.0,19.0,3.0
CHH7568,B738,7411.0,202508181515,202508181740,202508181515,202508181730,ZUCK,202508181526.0,2025-08-18 17:11:00,115.809226,38.659499,509.0,61.0,23.0,3.0
CHH7578,B738,7404.0,202508181035,202508181255,202508181035,202508181232,ZSHC,202508181040.0,2025-08-18 12:07:00,116.384139,38.66963,509.0,60.0,20.0,3.0
CHH7580,B789,4263.0,202508181850,202508182300,202508181850,202508182214,ZJSY,202508181921.0,2025-08-18 22:19:00,115.815986,38.664639,508.98,60.0,19.0,3.0
CHH7581,B738,4503.0,202508182100,202508190040,202508182100,202508190027,ZJHK,202508182109.0,2025-08-19 00:17:00,115.556498,40.381799,451.0,61.0,29.0,1.0
CHH7604,B789,5054.0,202508181115,202508181330,202508181115,202508181256,ZSSS,202508181123.0,2025-08-18 12:42:00,116.382459,38.663552,539.0,61.0,20.0,3.0
CHH7606,A333,5061.0,202508181210,202508181420,202508181210,202508181356,ZSSS,202508181237.0,2025-08-18 13:59:00,116.401462,38.731603,509.0,61.0,18.0,3.0
CHH7608,B788,5672.0,202508181900,202508182115,202508181900,202508182042,ZSSS,202508181925.0,2025-08-18 20:46:00,116.395833,38.71,539.0,60.0,18.0,3.0
CHH7612,A333,5072.0,202508182015,202508182230,202508182015,202508182201,ZSSS,202508182030.0,2025-08-18 21:54:00,116.481995,38.69781,539.0,61.0,25.0,0.0
CHH7614,B738,5073.0,202508181115,202508181345,202508181115,202508181315,ZSPD,202508181134.0,2025-08-18 13:01:00,116.381034,38.696967,539.0,61.0,18.0,3.0
CHH7618,B738,7326.0,202508181025,202508181205,202508181025,202508181159,ZBUH,202508181025.0,2025-08-18 11:35:00,116.434604,40.423415,360.0,61.0,19.0,2.0
CHH7678,A333,3647.0,202508182130,202508182340,202508182130,202508182322,ZSHC,202508182142.0,2025-08-18 23:09:00,116.396667,38.714722,539.0,56.0,18.0,3.0
CHH7702,B788,3124.0,202508180710,202508181015,202508180710,202508180947,ZGSZ,202508180728.0,2025-08-18 09:40:00,115.861944,38.715833,509.0,60.0,20.0,3.0
CHH7704,B788,3110.0,202508180900,202508181215,202508180900,202508181137,ZGSZ,202508181006.0,2025-08-18 12:17:00,115.865829,38.718755,539.0,60.0,19.0,3.0
CHH7706,B789,623.0,202508181310,202508181615,202508181310,202508181546,ZGSZ,202508181345.0,2025-08-18 15:53:00,115.846444,38.711148,508.0,60.0,20.0,3.0
CHH7708,B788,3116.0,202508181610,202508181915,202508181610,202508181847,ZGSZ,202508181640.0,2025-08-18 18:49:00,115.898491,38.749481,539.0,60.0,18.0,3.0
CHH7710,B788,3110.0,202508181710,202508182015,202508181710,202508181947,ZGSZ,202508181728.0,2025-08-18 19:39:00,115.833333,38.688889,509.0,56.0,22.0,3.0
CHH7714,B738,4230.0,202508182110,202508190030,202508182110,202508182359,ZGSZ,202508182140.0,2025-08-19 00:02:00,115.839481,38.692623,539.0,61.0,23.0,3.0
CHH7716,B789,4207.0,202508182010,202508182325,202508182010,202508182248,ZGSZ,202508182040.0,2025-08-18 22:59:00,115.859126,38.712842,539.0,61.0,21.0,3.0
CHH7778,B738,4507.0,202508181900,202508182300,202508181900,202508182239,ZJQH,202508181904.0,2025-08-18 22:01:00,115.877222,38.729777,509.0,61.0,21.0,3.0
CHH7802,B789,3123.0,202508180750,202508181055,202508180750,202508181022,ZGGG,202508180854.0,2025-08-18 10:57:00,115.859208,38.713213,508.0,60.0,21.0,3.0
CHH7804,B789,3051.0,202508180915,202508181220,202508180915,202508181147,ZGGG,202508180954.0,2025-08-18 11:57:00,115.833128,38.688388,509.0,61.0,21.0,3.0
CHH7806,B789,5607.0,202508181015,202508181315,202508181015,202508181247,ZGGG,202508181039.0,2025-08-18 12:42:00,115.816111,38.668056,479.0,57.0,23.0,3.0
CHH7808,A333,3115.0,202508181315,202508181555,202508181315,202508181552,ZGGG,202508181340.0,2025-08-18 15:46:00,115.815931,38.671625,539.95,60.0,20.0,3.0
CHH7810,B738,3132.0,202508181515,202508181815,202508181515,202508181801,ZGGG,202508181540.0,2025-08-18 17:53:00,115.839973,38.694176,509.0,62.0,20.0,3.0
CHH7812,A333,3107.0,202508181815,202508182130,202508181815,202508182054,ZGGG,202508181829.0,2025-08-18 20:38:00,115.873681,38.726903,539.0,60.0,22.0,3.0
CHH7814,B789,4532.0,202508181955,202508182305,202508181955,202508182228,ZGGG,202508182012.0,2025-08-18 22:14:00,115.819167,38.672319,539.0,60.0,19.0,3.0
CHH7816,B38M,4210.0,202508182115,202508190025,202508182115,202508182358,ZGGG,202508182137.0,2025-08-18 23:47:00,115.815824,38.669222,539.17,60.0,20.0,3.0
CHH7884,B738,1527.0,202508181230,202508181455,202508181230,202508181441,ZULA,202508181228.0,2025-08-18 14:05:00,115.857961,38.712793,509.0,56.0,20.0,3.0
CHH7920,B738,135.0,202508180200,202508180550,202508180200,202508180514,RJTT,202508180201.0,2025-08-18 04:41:00,117.983056,38.607222,539.0,56.0,22.0,4.0
CHH7926,B789,1236.0,202508182120,202508190955,202508182120,202508190953,MMTJ,202508182145.0,2025-08-19 09:59:00,117.003352,40.706852,355.17,60.0,22.0,2.0
CHH7938,A333,73.0,202508182000,202508190520,202508182000,202508190503,LKPR,202508182010.0,2025-08-19 04:59:00,116.959722,40.681667,323.0,57.0,17.0,2.0
CHH7966,A333,20.0,202508180110,202508180855,202508180110,202508180825,ULLI,,2025-08-18 08:38:00,117.009028,40.707795,360.0,64.0,18.0,2.0
CHH7976,B789,1234.0,202508180520,202508181830,202508180520,202508181838,CYYZ,202508180543.0,2025-08-18 18:52:00,116.968292,40.676819,337.2,60.0,18.0,2.0
CHH7986,A333,43.0,202508180105,202508180855,202508180105,202508180758,UUEE,202508180127.0,2025-08-18 08:03:00,116.444653,40.425938,304.06,56.0,17.0,2.0
CHH7988,B738,2601.0,202508181305,202508181635,202508181305,202508181604,RCTP,202508181326.0,2025-08-18 15:41:00,116.3955,38.71063,539.0,60.0,17.0,3.0
CHH7996,B38M,6127.0,202508180140,202508180640,202508180140,202508180612,VTBS,202508180141.0,2025-08-18 05:48:00,115.5675,38.814167,539.0,60.0,22.0,3.0
CNM1124,B738,6475.0,202508182120,202508182240,202508182120,202508182229,ZBTL,202508182131.0,2025-08-18 22:22:00,116.999954,40.704426,378.18,60.0,24.0,2.0
CNM1136,B738,6457.0,202508180950,202508181140,202508180950,202508181120,ZBUL,202508180947.0,2025-08-18 11:08:00,116.986066,40.695114,352.52,61.0,21.0,2.0
CNM1148,B738,2360.0,202508181055,202508181240,202508181055,202508181212,ZBYZ,202508181103.0,2025-08-18 12:05:00,116.413056,40.423889,360.0,57.0,20.0,2.0
CNM1210,B738,4043.0,202508181330,202508181540,202508181330,202508181516,ZLXY,202508181336.0,2025-08-18 15:12:00,116.453056,40.423056,360.0,60.0,22.0,2.0
CNM1220,B738,5162.0,202508181425,202508181625,202508181425,202508181550,ZLIC,202508181438.0,2025-08-18 15:49:00,116.412614,40.423916,359.39,61.0,19.0,2.0
CNM1230,B738,4044.0,202508181930,202508182155,202508181930,202508182115,ZLXY,202508181939.0,2025-08-18 21:07:00,116.389444,40.424167,359.0,60.0,20.0,2.0
CNM1290,B738,4045.0,202508181230,202508181450,202508181230,202508181416,ZLXY,202508181247.0,2025-08-18 14:20:00,116.409333,40.423981,360.0,60.0,20.0,2.0
CNM1546,B738,122.0,202508181035,202508181155,202508181035,202508181132,ZSYT,202508181032.0,2025-08-18 11:02:00,117.972796,38.611602,539.0,60.0,31.0,4.0
CNM1578,B738,5132.0,202508182035,202508182255,202508182035,202508182233,ZSCN,202508182040.0,2025-08-18 22:20:00,117.967366,38.858656,539.0,62.0,29.0,4.0
CNM1588,B738,116.0,202508180905,202508181035,202508180905,202508181012,ZSWH,202508180909.0,2025-08-18 09:49:00,117.926037,38.627454,539.0,60.0,27.0,4.0
CNM1628,B738,2527.0,202508181305,202508181455,202508181305,202508181446,ZYCC,202508181321.0,2025-08-18 14:37:00,117.004933,40.709483,344.52,58.0,26.0,2.0
CNM1658,B738,5333.0,202508181550,202508181800,202508181550,202508181703,ZYTX,202508181629.0,2025-08-18 17:23:00,116.970399,40.677885,360.0,62.0,20.0,2.0
CNM1660,B738,5305.0,202508180950,202508181140,202508180950,202508181133,ZYQQ,202508180957.0,2025-08-18 11:24:00,116.954991,40.665796,343.57,60.0,21.0,2.0
CNM1872,B738,150.0,202508181845,202508182200,202508181845,202508182115,ZSAM,202508181848.0,2025-08-18 20:48:00,116.460442,38.686658,509.0,61.0,27.0,0.0
CNM1922,B738,3420.0,202508182000,202508182240,202508182000,202508182210,ZGHY,202508182000.0,2025-08-18 21:52:00,115.851111,38.705556,509.0,60.0,19.0,3.0
CNM1926,B738,3126.0,202508181810,202508182155,202508181810,202508182113,ZGZJ,202508181810.0,2025-08-18 20:52:00,115.824722,38.679722,539.0,60.0,21.0,3.0
CPA312,A333,5767.0,202508181700,202508182025,202508181700,202508181946,VHHH,202508181737.0,2025-08-18 19:55:00,115.874602,38.725519,509.0,60.0,19.0,3.0
CPA332,A333,5715.0,202508181200,202508181525,202508181200,202508181445,VHHH,202508181225.0,2025-08-18 14:39:00,115.850892,38.703409,509.0,62.0,21.0,3.0
CPA334,B77W,5753.0,202508180725,202508181050,202508180725,202508181006,VHHH,202508180753.0,2025-08-18 10:05:00,115.818333,38.674722,539.0,60.0,21.0,3.0
CPA336,A21N,3356.0,202508181500,202508181825,202508181500,202508181748,VHHH,202508181531.0,2025-08-18 17:47:00,115.806875,38.662778,539.0,60.0,21.0,3.0
CPA344,A21N,5716.0,202508181900,202508182225,202508181900,202508182150,VHHH,202508181927.0,2025-08-18 21:48:00,115.847088,38.701042,509.02,60.0,19.0,3.0
CPA390,B77W,5732.0,202508180900,202508181225,202508180900,202508181141,VHHH,202508180931.0,2025-08-18 11:43:00,115.861348,38.722145,509.0,61.0,34.0,0.0
CPA392,A333,5720.0,202508181355,202508181725,202508181355,202508181640,VHHH,202508181453.0,2025-08-18 17:10:00,115.836029,38.687427,539.93,61.0,20.0,3.0
CRK304,A320,3301.0,202508182020,202508182340,202508182020,202508182306,VHHH,202508182111.0,2025-08-18 23:37:00,115.874056,38.726944,509.0,60.0,20.0,3.0
CRK324,A320,5754.0,202508181725,202508182045,202508181715,202508182002,VHHH,202508181759.0,2025-08-18 20:24:00,115.813111,38.666306,539.0,60.0,21.0,3.0
CSC3122,A359,2303.0,202508181600,202508181940,202508181600,202508181910,ZWWW,202508181613.0,2025-08-18 19:03:00,116.346222,40.424556,402.33,61.0,19.0,2.0
CSC3126,A320,7327.0,202508181710,202508181855,202508181710,202508181850,ZLZW,202508181712.0,2025-08-18 18:36:00,116.452357,40.423118,360.0,62.0,18.0,2.0
CSC3531,A320,7454.0,202508181830,202508182115,202508181830,202508182050,ZUYB,202508181830.0,2025-08-18 20:30:00,115.80638,38.663713,539.0,60.0,21.0,3.0
CSC3866,A359,7436.0,202508181130,202508181415,202508181130,202508181340,ZUTF,202508181145.0,2025-08-18 13:26:00,115.824444,38.680278,509.0,60.0,20.0,3.0
CSC6875,A332,7443.0,202508181630,202508181900,202508181630,202508181840,ZUTF,202508181645.0,2025-08-18 18:41:00,115.85,38.705278,539.0,60.0,22.0,3.0
CSC6879,A21N,7436.0,202508182030,202508182315,202508182030,202508182240,ZUTF,202508182055.0,2025-08-18 22:57:00,116.521,40.422611,360.0,60.0,18.0,2.0
CSC8729,A321,7445.0,202508180815,202508181040,202508180815,202508181025,ZUUU,202508180832.0,2025-08-18 10:21:00,115.798233,38.666066,539.0,61.0,21.0,3.0
CSC8829,A321,6446.0,202508180715,202508180940,202508180715,202508180915,ZUCK,202508180723.0,2025-08-18 09:04:00,115.815833,38.672287,539.0,56.0,21.0,3.0
CSC8831,A321,5352.0,202508181500,202508181730,202508181500,202508181700,ZUCK,202508181507.0,2025-08-18 16:53:00,115.889102,38.75313,520.63,60.0,20.0,3.0
CSC8833,A320,5364.0,202508181710,202508181950,202508181710,202508181910,ZUCK,202508181740.0,2025-08-18 19:24:00,115.854722,38.709167,539.0,60.0,21.0,3.0
CSC8838,A320,7415.0,202508182045,202508182255,202508182045,202508182235,ZUWX,202508182125.0,2025-08-18 23:22:00,115.542942,40.428548,454.0,66.0,29.0,1.0
CSC8883,A359,7436.0,202508180730,202508181015,202508180730,202508180940,ZUUU,202508180746.0,2025-08-18 09:29:00,115.879167,38.7325,509.0,60.0,21.0,3.0
CSC8885,A333,7405.0,202508180930,202508181215,202508180930,202508181140,ZUUU,202508180947.0,2025-08-18 11:35:00,115.798431,38.661375,539.0,60.0,22.0,3.0
CSC8887,A321,1501.0,202508181330,202508181615,202508181330,202508181540,ZUUU,202508181331.0,2025-08-18 15:21:00,115.837778,38.693333,510.0,60.0,20.0,3.0
CSC8889,A320,1505.0,202508181530,202508181810,202508181530,202508181740,ZUUU,202508181538.0,2025-08-18 17:56:00,116.517573,40.421872,360.0,61.0,20.0,2.0
CSC8895,A333,1504.0,202508181730,202508182030,202508181730,202508181940,ZUUU,202508181750.0,2025-08-18 19:37:00,115.800278,38.661389,539.0,60.0,19.0,3.0
CSC8897,A321,1527.0,202508181830,202508182115,202508181830,202508182040,ZUUU,202508181832.0,2025-08-18 20:20:00,115.829667,38.689037,509.0,60.0,19.0,3.0
CSC8899,A321,1513.0,202508182130,202508190015,202508182130,202508182340,ZUUU,202508182149.0,2025-08-18 23:58:00,116.401056,40.423981,304.0,60.0,20.0,2.0
CSS6813,B738,3137.0,202508180155,202508180450,202508180155,202508180439,ZGSZ,202508180212.0,2025-08-18 04:26:00,115.847981,38.699963,539.2,60.0,20.0,3.0
CSS7104,B763,604.0,202508180410,202508180555,202508180410,202508180549,ZHEC,202508180409.0,2025-08-18 05:24:00,115.592343,38.865641,511.0,55.0,20.0,3.0
CSS7110,B752,4220.0,202508180250,202508180540,202508180520,202508180808,ZGSZ,202508180616.0,2025-08-18 08:29:00,115.857614,38.712058,539.0,61.0,19.0,3.0
CSS7116,B752,5054.0,202508180020,202508180215,202508180530,202508180709,ZSNT,202508180514.0,2025-08-18 06:29:00,116.750519,38.681963,539.0,60.0,18.0,3.0
CSS7120,B733,3666.0,202508180110,202508180305,202508180110,202508180254,ZSHC,202508180127.0,2025-08-18 02:53:00,116.386398,38.656611,539.97,60.0,19.0,3.0
CSS7201,B752,5050.0,202508182355,202508190155,202508182355,202508190146,ZSPD,202508190007.0,2025-08-19 02:03:00,116.388704,40.400667,360.0,60.0,15.0,2.0
CSS7239,B733,3650.0,202508180355,202508180555,202508180355,202508180540,ZSHC,202508180416.0,2025-08-18 05:50:00,116.403889,38.739722,539.0,60.0,18.0,3.0
CSZ9101,A333,4210.0,202508180730,202508181100,202508180730,202508181018,ZGSZ,202508180745.0,2025-08-18 10:00:00,115.844604,38.698251,479.0,61.0,21.0,3.0
CSZ9103,B738,627.0,202508181000,202508181325,202508181000,202508181249,ZGSZ,202508181017.0,2025-08-18 12:37:00,115.847721,38.699987,479.0,64.0,21.0,3.0
CSZ9105,B738,3117.0,202508181225,202508181545,202508181225,202508181514,ZGSZ,202508181246.0,2025-08-18 15:08:00,115.836667,38.692222,539.0,60.0,21.0,3.0
CSZ9107,B738,5621.0,202508181425,202508181745,202508181425,202508181714,ZGSZ,202508181454.0,2025-08-18 17:13:00,115.814981,38.665778,539.0,60.0,24.0,3.0
CSZ9109,B738,3117.0,202508181915,202508182245,202508181915,202508182205,ZGSZ,202508181936.0,2025-08-18 21:59:00,115.851111,38.705833,479.0,60.0,21.0,3.0
CSZ9111,B738,5134.0,202508181740,202508182025,202508181740,202508181958,ZSYC,202508181747.0,2025-08-18 19:34:00,116.423685,38.665907,539.0,60.0,26.0,0.0
CSZ9113,A21N,4230.0,202508182320,202508190250,202508182320,202508190207,ZGSZ,202508182331.0,2025-08-19 02:06:00,115.590662,40.431389,451.0,60.0,21.0,1.0
CSZ9115,B738,3131.0,202508182105,202508190045,202508182105,202508182356,ZGSZ,202508182128.0,2025-08-18 23:43:00,115.833388,38.686621,539.0,61.0,22.0,3.0
CSZ9147,B738,3107.0,202508180705,202508181020,202508180705,202508180947,ZGGG,202508180713.0,2025-08-18 09:23:00,115.8375,38.693056,539.0,55.0,21.0,3.0
CSZ9152,B738,346.0,202508181055,202508181255,202508181055,202508181244,ZHXF,202508181056.0,2025-08-18 12:03:00,115.827463,38.682824,472.23,60.0,22.0,3.0
CSZ9158,B738,7404.0,202508180735,202508180945,202508180735,202508180917,ZSWX,202508180734.0,2025-08-18 08:56:00,115.827125,38.682806,539.0,60.0,19.0,3.0
CSZ9160,B738,3073.0,202508181755,202508182015,202508181755,202508181937,ZSWX,202508181750.0,2025-08-18 19:04:00,116.461667,38.688056,510.0,56.0,27.0,0.0
CSZ9162,B738,7404.0,202508182200,202508190015,202508182200,202508182342,ZSWX,202508182205.0,2025-08-18 23:20:00,116.388866,38.681935,509.0,60.0,18.0,3.0
CSZ9164,B738,6335.0,202508181850,202508182100,202508181850,202508182032,ZSWX,202508181839.0,2025-08-18 19:54:00,116.405667,38.656241,539.0,60.0,23.0,0.0
CSZ9167,B738,2454.0,202508180850,202508181220,202508180850,202508181154,ZGNN,202508180859.0,2025-08-18 11:31:00,115.829264,38.684042,508.05,60.0,21.0,3.0
CSZ9172,B738,6316.0,202508181920,202508182130,202508181920,202508182102,ZSNT,202508181920.0,2025-08-18 20:39:00,116.495486,38.704352,509.0,60.0,22.0,0.0
CSZ9188,A320,172.0,202508182015,202508182305,202508182015,202508182241,ZSQZ,202508182018.0,2025-08-18 22:29:00,116.479276,38.69556,539.0,61.0,22.0,0.0
CSZ9190,A320,152.0,202508181810,202508182055,202508181810,202508182037,ZSQZ,202508181822.0,2025-08-18 20:24:00,116.476125,38.695023,532.23,61.0,23.0,0.0
CSZ9196,A320,3014.0,202508182020,202508182255,202508182020,202508182242,ZUTF,202508182102.0,2025-08-18 23:04:00,116.49787,40.422907,358.13,60.0,14.0,2.0
CYZ9056,B77L,5106.0,202508180620,202508180825,202508180620,202508180749,ZSNJ,202508180618.0,2025-08-18 07:18:00,116.884741,38.688231,539.0,60.0,20.0,4.0
DAH3060,A332,3073.0,202508172000,202508180710,202508172010,202508180653,DAAG,,2025-08-18 06:50:00,116.326907,40.424778,375.03,61.0,18.0,2.0
DER262,GLF5,6212.0,202508180630,202508180755,202508180730,202508180854,ZLIC,202508180723.0,2025-08-18 08:35:00,116.393056,40.42364,360.0,60.0,18.0,2.0
DLH722,A359,4566.0,202508180135,202508181035,202508180140,202508181053,EDDM,202508180155.0,2025-08-18 10:55:00,116.468889,40.446667,360.0,60.0,16.0,2.0
ETH604,A35K,4750.0,202508180645,202508181720,202508180615,202508181556,HAAB,,2025-08-18 16:15:00,116.384759,40.423981,360.0,61.0,20.0,2.0
EVA716,A333,2610.0,202508181605,202508181930,202508181605,202508181853,RCTP,202508181610.0,2025-08-18 18:26:00,116.498611,38.704444,539.0,61.0,24.0,0.0
FDX5835,B77L,132.0,202508181310,202508181515,202508181310,202508181441,RKSI,202508181336.0,2025-08-18 14:44:00,117.958778,38.6155,539.98,60.0,26.0,4.0
FZA6665,B738,2710.0,202508181835,202508182150,202508181835,202508182106,ZSFZ,202508181842.0,2025-08-18 20:37:00,116.398889,38.721389,539.0,60.0,20.0,3.0
GDC7128,B738,2777.0,202508180950,202508181155,202508180950,202508181138,ZSAQ,202508181005.0,2025-08-18 11:22:00,116.375889,38.642222,539.0,60.0,20.0,3.0
GDC7140,B738,2556.0,202508182155,202508190010,202508182155,202508182342,ZYHB,202508182144.0,2025-08-18 23:08:00,116.963463,40.671704,343.2,60.0,20.0,2.0
GDC7160,B738,2752.0,202508181225,202508181455,202508181225,202508181435,ZSJJ,202508181232.0,2025-08-18 14:08:00,116.395852,38.711167,536.2,60.0,19.0,3.0
GDC7670,B738,3051.0,202508182200,202508190015,202508182200,202508182339,ZLIC,202508182208.0,2025-08-18 23:20:00,116.428333,40.423611,303.0,60.0,20.0,2.0
GDC7886,B738,2544.0,202508182245,202508190100,202508182245,202508190041,ZBLA,202508182233.0,2025-08-19 00:00:00,116.977641,40.684358,309.48,61.0,22.0,2.0
GEC8430,B77L,7643.0,202508181610,202508190230,202508181600,202508190149,EDDF,202508181610.0,2025-08-19 01:49:00,116.465556,40.423056,341.0,60.0,14.0,2.0
HVN510,A321,7006.0,202508180125,202508180500,202508180125,202508180436,VVNB,202508180146.0,2025-08-18 04:30:00,115.838611,38.696111,509.0,60.0,20.0,3.0
JAL21,B788,135.0,202508180750,202508181200,202508180750,202508181053,RJTT,202508180809.0,2025-08-18 10:44:00,117.987528,38.605398,508.97,60.0,25.0,4.0
JAL25,B788,147.0,202508181540,202508181945,202508181540,202508181845,RJTT,202508181655.0,2025-08-18 19:21:00,117.959167,38.615556,539.0,60.0,31.0,4.0
JAL8689,B738,137.0,202508181655,202508182115,202508181655,202508182009,RJAA,202508181803.0,2025-08-18 20:45:00,117.961671,38.614872,539.0,65.0,27.0,4.0
JJA8133,B738,142.0,202508182240,202508190110,202508182200,202508190008,RKPC,202508182205.0,2025-08-18 23:37:00,117.981152,38.608192,539.0,61.0,30.0,4.0
